,Ticker,Book/Price,E/P,EBIT/P,SALES/P,Total assets turnover,LT_Debit/Total_assets,ROA,RE/Total_Assets,NET PROFIT MARGIN,Market_Value/Book_Equity,SALES/PS
523,OSUR,0.6076088060348765,-0.03672161762893123,-0.027746393144531614,0.37311450029667265,0.5068960281134081,0.01985726371504805,-0.03769496084513763,-0.28315147834009413,-0.07436428528633908,1.6457957654132491,0.37311450029667265
524,PLXS,0.4100328020020718,0.0553945768967624,0.07159399737359075,1.3434177846212816,1.3684043132662547,0.09139430511399155,0.0729255901860885,0.5812628737317178,0.0532924293493506,2.438829271993091,1.3434177846212816
525,IMKTA,0.7839894279405295,0.1991199305869729,0.2711761320480463,3.9770564494330847,2.37051023569719,0.3001470512459719,0.16850546784888998,0.4866905740547696,0.06818513528685304,1.2755274042749671,3.972782251107811
526,SNV,0.6856683360203348,0.1095516676079203,0.183042921901023,0.30301375814007453,0.03669767619249403,0.015775868148259653,0.022168134933815534,0.028397379175328547,0.6040746236228902,1.458431062755599,0.30301375814007453
527,RDNT,0.14197091005484422,0.015336187628552288,0.06978346806482517,0.8156374658467933,0.6388601459139148,0.6418215629636322,0.05465893666861956,-0.05523169104880605,0.08555696738670054,7.043696484115612,0.8156374658467933
528,JACK,-0.3372725016384924,0.08104604973422343,0.13971770813281253,0.5591984296071871,0.6534745565632862,1.1899702708987925,0.16327293234758194,0.9657289686464545,0.24985354166848828,-2.500599475229923,0.5591984296071871
529,PLAB,1.0564057129826687,0.0711147375222486,0.11674698266718547,0.8512901818338519,0.5128727972913039,0.07162096797872357,0.07033600628031791,0.2614893192870974,0.13714123005117806,0.9466060129271622,0.8512901818338519
530,SAFM,0.43736547577976037,0.1075754089104896,0.15315931508903907,1.1345574911796552,2.04673153853272,0.006874956557114549,0.2762980307739806,0.73448518634919,0.1349947589961191,2.286417322302686,1.1345574911796552
531,PGR,0.29568421765046926,0.05585889066366877,0.07382395272706542,0.7947585426979032,0.6702510673772674,0.07141200270481904,0.06225863637194355,0.21622244746760613,0.0928885299885688,3.3819863905692396,0.7947585426979032
532,RLI,0.24214811216670565,0.05502455643722054,0.06203356227304911,0.2322767279359169,0.2615718734015601,0.048040481760095045,0.06985734318597113,0.28346282037006393,0.2670674880961972,4.129703886815996,0.2322767279359169
533,CDNS,0.05313348858940606,0.013492485264119275,0.016038600432804098,0.05793311081261409,0.681267738473825,0.10366575557206656,0.18860684143967385,0.6869064329631883,0.2768468706036053,18.820522170633147,0.05793311081261409
534,OPY,1.3664087656529518,0.23173030579048096,0.3293663092989683,2.396054412788903,0.45807442701059725,0.10386691859032285,0.07705446479914566,0.24485369259837345,0.16821385402805525,0.706762909440765,2.396054412788903
535,EBIX,0.7025598780054788,0.0731032270569851,0.12758865272557923,1.0666565747876846,0.6324097456918771,0.4012187517678384,0.07564600390656533,0.4050128110680509,0.11961549362874874,1.4233662230170816,1.0666565747876846
536,CCL,0.5313191274885896,-0.41568371461372616,-0.2744536303306919,0.0834780052081875,0.03576784643071386,0.5576634673065387,-0.11759523095380923,0.0927377024595081,-3.2877358490566038,1.8821080368906455,0.0834780052081875
537,DRE,0.2407087023799556,0.0339688462870744,0.015177818752604159,0.04553015055870318,0.1094405281430413,0.3609002020457309,0.03648282467686325,-0.009881716369150619,0.33335753487208464,4.154399031330047,0.04553015055870318
538,MBI,-0.3372725016384924,-0.5165773742360459,-0.3657599042428956,0.14742770006287154,0.027044293015332198,0.4951022146507666,-0.06942078364565588,-0.0762350936967632,-2.5669291338582676,-2.7522019169329073,0.14742770006287154
539,BDN,0.741082058804122,0.005387999304632851,0.029615800881222218,0.20348784061097608,0.12066909746669177,0.41691791057970007,0.01756228751732881,-0.3791359046704848,0.14554088731936127,1.3493782343262928,0.20348784061097608
540,MIDD,0.2284262504335177,0.044736186342958804,0.050440990630156814,0.29770812351932013,0.5092413400718528,0.38555106383578663,0.08628127899031235,0.4234632255978525,0.16943101865637666,4.377780566384795,0.29770812351932013
541,EQC,0.981778351446598,-0.005494941175374487,-0.003083950274200782,0.02171768590184298,0.021030167298255364,0.0,-0.002986321401786146,-0.3895468365990207,-0.14200179006820776,1.0185598394246047,0.02171768590184298
542,UHT,0.28705626047519256,0.13316272136658722,0.03740085924024816,0.1048873253524666,0.14368861951241524,0.5482178874668084,0.05123667530609824,-0.05569007668539936,0.3565813039331984,3.483637661636786,0.1048873253524666
543,CRMT,0.40664014674410515,0.10416153858776811,0.03069442893513265,0.808550453692397,0.98285733051636,0.342695269406526,0.03731151760182641,0.6871845956803976,0.037962292637349716,2.4591767635508224,0.808550453692397
544,ABMD,0.09215151377005965,0.015629736697307765,0.0161382878906781,0.058736484669884376,0.5671475194381003,0.0024472031151818274,0.15582801723013012,0.546429606272656,0.27475746942262264,10.851693684546976,0.058736484669884376
545,CNMD,0.18862890262088586,0.015019993796705579,0.026448897330193816,0.24271260002452016,0.5722679906252318,0.38795379659425705,0.062361234348253726,0.2505083473148899,0.10897208190889886,5.301414502791448,0.24271260002452016
546,ZTS,0.0393939648404242,0.017663549720436735,0.024617976267216443,0.06751516844541994,0.5601438848920863,0.48510791366906475,0.20424460431654676,0.4620143884892086,0.3646288209606987,25.384598987453224,0.06751516844541994
547,HRTX,0.08329166244767963,-0.23696086043497855,-0.23217725393498612,0.09271499143621692,0.2824478420443171,0.5138204680313765,-0.5972108509360843,-5.277740705121914,-2.504204016399138,12.006003609642905,0.09271499143621692
548,FICO,-0.010113094149750692,0.03574103952164961,0.03767565578185908,0.12001092931023578,0.8397475149511154,0.67783152695283,0.26362630886044947,1.6005405108893107,0.31393520572168176,-44.17324981412639,0.12001092931023578
549,JOUT,0.42789254069647636,0.07781399970733775,0.10385309997999145,0.7014664095419835,1.1147345269892492,0.06533716355201864,0.16503803276646295,0.5604245669870545,0.14805142280127348,2.3370353649360425,0.7014664095419835
550,VGR,-0.3372725016384924,0.12294270619247748,0.1891505459307942,0.4447114833789009,0.9023266332754363,1.6157329864869985,0.29815968150690425,-0.9965950588173167,0.42533317218083855,-2.1002233965062214,0.4447114833789009
551,SCHW,0.2908354037987398,0.036772869960084255,0.05523153175559025,0.11930613796101802,0.028468236246197192,0.02823444782471863,0.013179072938990214,0.03729075186955805,0.4629395662244683,3.4383709374392644,0.11930613796101802
552,CLH,0.2788322048197147,0.03743463622647698,0.06296350105010079,0.7009204507119371,0.6731108253198481,0.4788132512891118,0.06046536966329478,0.17280120501639723,0.08982973886144663,3.586386302280157,0.7009204507119371
553,AIN,0.3078550527050843,0.04173389948864543,0.06397180702099467,0.32732497814639744,0.5971733810434532,0.24132426429761245,0.11671049519814095,0.46082487609764117,0.19543820756747451,3.2482819145345307,0.32732497814639744
554,MITK,0.2360282430933005,0.009765250860334756,0.01750964070657918,0.14663421375225907,0.2854395951326327,0.30547566912004726,0.03408443791056796,-0.016700302363870736,0.11941033581809227,4.236781102525541,0.14663421375225907
555,FULT,0.9235693629436323,0.10097642147394194,0.19276993618807112,0.36548254793225166,0.03865489282651012,0.025154519634873054,0.020388117751943508,0.050774298024088484,0.5274395105284324,1.082755708583452,0.36548254793225166
556,FAST,0.08252431209989546,0.025092034939321314,0.03323541752179078,0.16305482466677457,1.3982088857873924,0.11304954640614097,0.284996510816469,0.6839264945336124,0.20382970936132694,12.11764114785353,0.16305482466677457
557,WABC,0.5332790190836185,0.055777201193933465,0.09312598494546202,0.1397753747289929,0.029056057437676804,0.002409856231569224,0.019358731627526833,0.04772252502537855,0.6662545897374393,1.8751909679821837,0.1397753747289929
558,HLF,-0.3372725016384924,0.10839257113383671,0.1801129687154608,1.4064857150613321,2.057876445137953,1.040641180225548,0.2635293283211575,-0.489680119157387,0.12805886813262563,-2.9649615522817103,1.4064857150613321
559,FRC,0.3309232979639419,0.039878078629490915,0.07333465339306922,0.14313478154901846,0.029295311093562763,0.03800383241204504,0.01500936014181029,0.036104193012198554,0.5123468426013195,3.021848283734203,0.14313478154901846
