,TICKER,mktrf,smb,hml
83,ALLE,1.033721808671169,-0.1663416083151111,0.42171597452749754
84,ALLY,1.2658189149107972,0.21838444685200636,0.9413478490197622
85,ALNY,0.8336932188211297,1.0925108881946488,-0.7633692301744247
86,ALRM,1.0186046860138118,1.5394406037836459,-0.5929073560206906
87,ALSN,0.9568755447090282,0.17449730962432852,0.348777195165482
88,ALX,0.5437260512173967,0.29492070153768224,0.10360130411556387
89,AMAT,1.1594351045268176,0.6484690678376406,0.5719122269640998
90,AMBA,0.9706831340606392,0.34414787714901374,0.8114738825777665
91,AMBC,1.2124487698568727,0.43131436552910307,0.7190631671276821
92,AMC,-0.44045170763362695,10.50498353588352,2.394088173846477
93,AMCX,0.7409278780967179,2.565426141370433,0.13242940427564
94,AMD,2.052228837746572,-0.44322896578563364,-1.372127826783355
95,AME,1.2640377142965074,-0.21289731027695896,0.08376487594216009
96,AMED,0.725064272392692,0.36863758164096305,-0.7519823771763128
97,AMG,1.08402275902679,0.7342439933247071,0.7730791417905543
98,AMGN,0.6500244828421033,-0.13861856445861143,-0.2690055926624423
99,AMH,0.5435396341638737,-0.18999802384531905,0.033189379845815506
100,AMKR,1.1301950902042952,1.3753566950177485,0.822261350248322
101,AMN,0.11311087067886733,0.13386668011096967,0.7834983507927817
102,AMNB,0.8113760098225651,0.8669772092249194,0.8502560232311619
103,AMOT,1.5419446008354674,0.6120008725752872,0.2570434845912962
104,AMP,1.4461613340793327,0.08604718366440267,0.6099577636691511
105,AMPE,1.5396899599003757,-0.2524495266661397,0.380645741083523
106,AMPH,0.6480248844712782,0.08499720393055016,0.004696007948869152
107,AMRC,0.42174787962680826,1.6768752867185248,-0.38000468164422935
108,AMRK,-0.4676660287779645,-0.03519425626916234,0.0650200432681256
109,AMRS,0.8587145495569651,3.8157318535559748,1.1029523251586482
110,AMSC,0.9469069200650838,2.800953785400546,-0.9072147913701896
111,AMSF,0.26319926711607344,-0.13466657974198135,0.41839485020723544
112,AMSWA,0.614633022607544,0.6367811092600693,-0.2723067786644634
113,AMT,0.43788380417546496,-0.614706677542673,-0.17745573560884884
114,AMTX,-1.4870541594004327,5.469227346791268,2.8749991270552218
115,AMWD,1.9805955356668294,0.6363700188382626,0.17442522705063873
116,AMZN,1.2569057848025917,-0.369307342050151,-0.8597396844377051
117,AN,1.270084024186088,-0.611640166521096,1.0527053388383898
119,ANAT,0.5689501918693689,-0.16140469878720892,1.0834379118869473
120,ANDE,0.577219046661028,0.14042497315511676,0.6127208455109014
121,ANET,1.2296106619223242,-0.44805379284213076,-0.2220260914925397
122,ANF,1.4503980372411276,0.4650064626295552,1.06151658873299
123,ANGO,0.679799535873592,1.2429141572306022,0.073117305361549
124,ANIK,1.0329847858016075,-0.35621933523883376,0.6583690335786829
125,ANIP,0.9774553926623615,-0.17503361739322454,1.0391161862000093
126,ANSS,1.3516717451036877,-0.42010169067585,-0.6862580631320856
127,ANTM,1.0187891001734444,-0.5635773861284734,0.40696283576747416
128,AON,0.882470984833501,-0.4181027324686725,0.21710920108618692
129,AOS,1.0819605108292114,-0.044329044086393474,0.018199781419659014
130,AOSL,2.066385648936384,1.2546986446754909,1.041218463966125
131,APA,4.18986135902319,1.8061177503254133,1.0201216748679227
132,APAM,1.6185518995975454,0.30365584969433485,0.3428687545492688
133,APD,0.8419802881682572,-0.6639629351003917,0.023112814659962067
134,APEI,0.3787885584089553,0.9061165258409134,0.2852802618145027
135,APH,1.158186241969688,-0.12211437635288833,0.31017541996852316
136,APLE,0.9941512411965246,0.5135035635569059,0.7029962300423186
137,APO,1.6316776521148717,-0.10196294138587969,-0.30152217325625846
138,APOG,0.8245097326793785,1.351593219136958,0.581913309696501
139,APPF,1.0445850370785554,0.9810973948844285,-1.1076675388793233
140,APPS,2.0729572226419926,1.9548610432495788,-0.7739857893072188
141,APTS,0.8783088933289058,0.1851353689299879,1.1567019368543803
142,AR,3.6710679834405404,2.8720732680206957,1.344663508218385
143,ARAY,1.7475888451582962,0.454511358719329,0.38904146078117935
144,ARCB,1.1424452212214073,1.1973562030964213,1.114800699317267
145,ARCH,0.8055277371904046,0.00877691022325866,0.8679345691000434
146,ARDX,1.430062715246191,1.589186525231301,0.09724977941132917
147,ARE,0.7944430740389095,-0.4294847506083739,-0.05658453908078254
148,ARES,0.9976491497482448,-0.09358511883306825,-0.06642284433170134
149,ARI,1.0149129636431713,0.6651916161523102,0.9232991604660221
150,ARMK,1.8364409479321584,-0.08065102598422505,0.41901964734615416
152,AROC,1.565300419924477,2.003589515730999,0.8974669857333767
153,AROW,0.45481931576195844,0.5587075950284007,0.5802833430491073
154,ARR,0.7274658294322405,0.6481157160458519,0.813815446526573
155,ARTNA,-0.004131276797879946,0.2728838328654458,0.07055197423185967
156,ARW,1.3327807214194856,-0.03414470151252138,0.5436894288349226
157,ARWR,1.0081968762128262,2.8023729751101354,-1.098808645456275
158,ASB,0.8292395612322176,0.9186992311483942,0.9605094557036975
159,ASGN,1.8658586061430915,0.3832597842934078,0.3189419400818242
160,ASH,1.0653505961365464,0.3682493691336533,0.5152221982824653
161,ASIX,1.4053066957926497,0.5147535025996952,1.4357821650599951
162,ASPN,1.379418001445526,1.544632994387697,-0.3816726023530893
163,ASTE,1.0927628147626902,0.8233623258116866,0.03514438161192711
164,ATEC,1.6372430920970333,-0.0607167533027356,0.10804639485278816
165,ATEN,0.9288602116582565,0.42786742765265484,0.07601012858270217
166,ATHX,-1.2724462020404133,1.0166407813504699,-2.6141463512462413
167,ATI,1.243766632597754,1.5506698861374666,1.078614286224191
168,ATKR,1.983557108078826,1.54698763691049,0.9414275436886608
169,ATLC,1.3996167760951925,-0.6626253958079084,0.5818182779359056
170,ATNI,0.17228731958821047,-0.47915205483560125,0.3165581060310294
171,ATO,0.5172290772056046,-0.7174434121704782,0.13497801391733216
172,ATOM,1.131273571442862,4.070458929110886,-1.4443048537507739
173,ATOS,2.062785921894233,0.8864899072295783,-1.364685145761749
174,ATR,0.6717997378801692,-0.0683716141654424,-0.12749826936238917
175,ATRA,1.7325984734683235,1.5071344615017717,-0.32970112264576945
176,ATRC,1.0152436561124587,1.212135177719326,-0.3681777787175766
177,ATRI,0.04731990210960027,0.05014261615274339,-0.005719291569510565
178,ATRO,1.5504483325590517,1.3150941966529381,1.272620953451934
179,ATRS,1.1867606958263717,2.217972869116089,-0.12357722028435492
180,ATSG,0.5948290372692738,-0.611067258436795,0.06441462593345523
181,ATVI,0.7711747311918307,-0.058656283195425804,-0.4719075007178373
182,AVA,0.5738163764627334,-0.44032633603530325,0.5479668284889821
183,AVAV,0.198806579149986,1.6352090689571375,-0.5181531281196196
184,AVB,0.8254798742511701,-0.07839948017149287,0.46074926134443067
185,AVD,0.6087281727496465,0.912209593724696,0.4250950299509
186,AVGO,0.9344617569804304,0.06080968891859523,-0.10601366188022682
187,AVID,1.0366659144153285,0.77035870740128,0.147495571776182
188,AVNW,1.566439507581088,1.512309344000926,0.6046053083275471
189,AVT,1.3153484904055515,0.21248021325791494,0.6419002751519323
190,AVXL,0.20939760986745665,2.5675941839395366,-0.06255348879753289
191,AVY,0.9511819616364646,-0.29980030337885294,0.2408897176527363
192,AWI,1.0434252171100074,0.0646413182050346,0.3019141683961926
193,AWK,0.34927355354751843,-0.44270706447144176,-0.08647875052230569
194,AWR,0.17348400861415647,-0.5842381297837954,-0.18162306186736488
195,AXGN,0.5521801275259345,1.8356565100616706,-0.014245792608185814
196,AXL,1.9320211351281158,1.7438120641021992,1.2240365659984933
197,AXP,1.1408349006865677,-0.005718338070066081,0.4586411281862867
198,AXS,0.889940731959493,-0.27108762122345553,0.5034861977383821
199,AXSM,1.763249329875428,2.2399979424834537,0.08490144707131642
200,AXTA,1.243426943976919,0.17396006920100285,0.5426348785734073
201,AXTI,1.967308663370157,1.2840888038607976,0.22038555795153725
202,AYI,1.4158942949349924,-0.10015087899512465,0.7775050315360029
203,AZO,0.786591535366845,-0.23380267762696935,0.38905522954206484
204,AZPN,1.3762389613112902,-0.0038389938254737577,-0.4030056361876609
205,AZZ,1.109217262195759,0.7441709951522798,0.75535333271877
206,B,1.0050249489026177,0.5754410805169006,0.4678121635085758
207,BA,1.288970780560308,0.320766014132101,0.8567638216859942
208,BAC,1.297279274177726,-0.11108139687008861,0.9484967519029022
209,BAH,0.7646769041416948,-0.24129290853764646,-0.48600937280829243
210,BANC,1.2308411089753843,1.6232045290600488,0.7728958453594608
211,BANF,1.0458770249224874,0.6189798284255844,1.0920384773654481
212,BANR,0.8435509709062028,0.7126350418581795,0.9158935453148555
213,BAX,0.66622809071246,-0.26672551198459704,-0.20215371466266208
214,BBBY,1.1410788015364135,3.507934252456493,0.27817060472059896
215,BBSI,1.2615805371769815,0.5226462476105249,0.6660419225523536
216,BBY,1.4951087171463384,-0.13684974399353847,0.14399040643020833
217,BC,1.4468409495218246,0.9685953221104883,0.372144439990299
218,BCC,1.6082446280794354,0.45732980080986846,0.41294673154254935
219,BCO,1.4082160993174582,0.5811773359238681,0.6877837529199563
220,BCOR,1.3372245702864882,1.5347038495952883,0.35924441110756256
221,BCOV,0.45387954567061145,1.378315995485615,0.5280575934039442
222,BCPC,0.4775014191146578,0.23198045617063268,0.12266368169763177
223,BCRX,1.9747141890546407,2.7787257071573332,0.4419252777224955
224,BDC,1.1428087425433282,0.7553302423528041,0.30751289979592034
225,BDN,1.0223164826871052,0.12228094774870939,0.4351816261135658
226,BDX,0.7345445821711578,-0.2711021931724009,-0.14368685847212478
227,BECN,1.7746674262200721,0.08860058189897918,0.9714802163874662
228,BEN,0.9712035273663472,0.15709049267255368,0.8174290633198057
229,BERY,1.282719197133324,-0.5694223535244347,0.3247124869714669
230,BFAM,0.9011877292849486,0.27103832744242473,-0.008885018170370462
231,BFS,0.8636901578765178,0.4498765051537094,0.7725563205880723
232,BG,0.5234170435683266,-0.21485587948971857,0.8211875404360374
233,BGCP,1.4385777810729188,0.6434238602306654,1.4399522899708028
234,BGFV,2.4814843163642903,0.9236443700812578,1.0205105397276293
235,BGS,0.27234114208231497,0.9842208520199074,-0.4026982052367737
236,BHB,0.577822176506225,1.0704342124528266,0.782765955381985
237,BHE,0.7462471461194914,0.8797896039949733,0.7224392860793384
238,BHLB,0.6634911207044114,1.2285302271084664,1.679521999464852
239,BIG,2.0496030190389227,0.8194248819040969,-0.16869189008973307
240,BIIB,0.4203191381624082,0.572605611192116,-0.46614774791829305
241,BJRI,1.8152479040348783,1.266761404753777,0.5955647143368591
242,BK,1.0287599884751486,-0.09916093835784694,0.6201771274239471
243,BKD,1.4426569942183505,1.389885536492284,0.5168161688359418
244,BKE,0.6144898295506817,2.233469769339365,0.555857954442764
245,BKH,0.41187715348112386,-0.19277997465719676,0.229627704249135
246,BKU,0.9712430025594582,0.8289252725626473,1.179328981332619
247,BL,0.8000278352523943,1.34946143003706,-0.9126205378336139
248,BLBD,0.8559178920650873,1.424809081612485,0.6220834496741577
249,BLD,1.516190390539739,0.12178185514792339,-0.4091828017130363
250,BLDR,2.091192769074765,0.24956195723302627,0.3777696594416672
251,BLFS,1.5601955928344098,1.9562018018083627,-1.4933604684546782
252,BLK,1.1425868071272856,-0.19828061836001204,0.12881815105315614
253,BLKB,0.931269671266266,0.5309802765985862,-0.047068230115427934
254,BLL,0.5689625292328016,-0.3889726692863549,-0.36124380445916404
255,BLMN,1.8012093781584761,0.6639599483472962,0.820096944003902
256,BLUE,1.4605375466728616,0.6888586610341796,-0.15675984219873718
257,BLX,1.1120789522035295,0.4995789956236282,0.7831023458735327
258,BMI,0.5802866497445429,0.95134191490052,0.06552082304270834
259,BMRC,0.5642216825846759,0.46332845777649917,0.6745515672137363
260,BMRN,0.41649798331992144,0.931817931639328,-0.43903401293574473
261,BMY,0.5916088567190873,-0.06563721974345765,0.0339471853675829
262,BNED,1.8292290476679431,2.33425411266491,1.3867411570484856
263,BNFT,1.3869823187097428,1.4461025236332261,0.10378231168399826
264,BOH,0.9340786965238068,0.8596019588072694,0.8832454749264853
265,BOKF,1.0857680979216562,1.0290137437541116,1.1162938520555543
266,BOOM,0.6926364510638924,2.333263821993766,0.6752710903619612
267,BOOT,2.423599034391029,1.7264954026031993,0.45919426415070064
268,BOX,1.2005438453246275,0.3544009081844339,0.13519875415046811
269,BPMC,0.561628571119348,1.5916072840212472,-0.31786076427127
270,BPOP,0.8568120412107475,0.2616078348756591,1.209251073172456
271,BR,0.8637793762406372,-0.014310718750982734,-0.13649036622838517
272,BRC,0.7202261028958371,0.1677389020081093,0.26743759252338567
273,BRKL,0.44133319527495113,0.9148389619800311,0.9427405519872432
274,BRKR,1.1459483920051237,0.2404582604643638,0.052928529486481996
275,BRO,0.7620979114579273,-0.5470976671411572,0.01714171752941318
276,BRX,1.3743601307460123,0.8573860120489796,0.8584156839055312
277,BSRR,0.9070702239533517,0.28956731336359587,1.0776116751936144
278,BSX,0.8675153783431594,-0.14522480340650853,-0.1001936859471968
279,BURL,0.7329955741563011,0.4091421338408121,0.23243345844540908
280,BUSE,0.7279150744004754,0.6067542588826176,0.9661341043920221
281,BW,1.942899142450257,2.8045485551436973,1.7652178451264509
282,BWA,1.2711781046246866,0.2891536661715245,0.6666114019400942
283,BWXT,1.0350513688891565,-0.2554601291920928,-0.025343878687700966
284,BX,1.3805551906073155,-0.4659052171288642,-0.15927722465929994
285,BXC,1.3183776961993499,2.044856394398254,0.7053478720758606
286,BXMT,1.1593331865998198,0.2658471409454486,0.7111191799705531
287,BXP,1.0108348118423414,0.10249500270098,0.6498742056262607
288,BYD,1.833930416672959,0.8230475431462869,0.44864810780544806
289,BZH,1.6298246477998233,0.6300653011065669,1.1326801683161034
290,C,1.5344661122518137,0.303565586488864,1.0044085901139443
291,CABO,0.6658776299773268,-0.11493439229846866,-0.8680109701047978
292,CAC,0.6485673581675434,0.8097938121580353,0.7984074198489657
293,CACC,0.9901793899744539,0.47497472055197576,0.41398652013403453
294,CACI,0.9310161687366987,-0.021725010422563307,0.05050419389619301
295,CAG,0.8248235078587098,-0.5369481929297626,0.26652914989790977
296,CAH,0.9533927848102914,-0.37859057346928837,0.21541072461708483
297,CAKE,1.2412146500153707,1.1476942124356242,1.0337615308239647
298,CAL,2.010955702638531,1.6910330011804642,1.1020319735997939
299,CALM,-0.18530349934347054,0.6104877537305841,-0.3430514511583223
300,CALX,1.3013632555271506,0.765582228535713,0.29780589966813736
301,CAMP,2.1300138154184474,1.1061967709987692,0.4943133794843717
302,CAR,1.6714372203040926,0.045946394602843305,2.070763050808166
303,CARA,0.9940547764982031,1.4108033207501363,-0.9390363788614062
304,CASH,0.5067661573895457,0.8568147690360437,1.4376961350475408
305,CASS,0.5637795964090573,0.27579654490269906,0.7033826055623495
306,CASY,0.8284602982223639,-0.36810534049834054,0.16494383242865984
307,CAT,0.8000961730639135,0.10425499847549217,0.47743478691736085
308,CATO,0.5588905995545558,1.9145660634240744,0.46430773628059585
309,CATY,1.053088533885524,0.8937088783056357,0.9520910020452756
310,CB,0.7302980136466098,-0.2709797160570775,0.5145840836666843
311,CBAY,1.2948448780489548,0.49910191576321794,-1.5180382115598652
312,CBOE,0.6211428017402287,-0.39914972787306807,0.3398804145602373
313,CBRL,1.2338580205452265,0.045540468162961756,0.8718770679583207
314,CBSH,0.7147865958305393,0.5180236559783467,0.5837482500920275
315,CBT,1.371947753014327,0.4738358606379979,0.8949408948906477
316,CBU,0.5124891090137302,0.35515816717879006,0.5709200621920747
317,CBZ,0.5782553646779081,0.3764912893394171,0.36744323110207644
318,CC,1.7988186977960776,0.5700870968802072,0.564060398891376
319,CCBG,0.48492376799463766,0.5086871980191958,1.0811841412171008
320,CCF,0.48150707705823104,0.6278419196633835,0.23970920667231424
321,CCI,0.5444577947392817,-0.6003618289306993,-0.30436099928508775
322,CCK,1.14525519552866,-0.24224836113020376,0.0651774364630467
323,CCL,1.8163212728918712,0.6121052668106255,1.3955172335328636
324,CCMP,1.0556395317517957,-0.21262480411321216,0.5366786805238416
325,CCNE,0.626649975836184,0.9866898342017052,0.9765646115227509
326,CCO,2.1098637867673777,1.4394498416838803,0.7873439123148426
327,CCOI,0.1657887069169529,-0.16547832730785667,-0.25975267781626404
328,CCRN,0.6574660300891818,0.37208852116627855,1.5224531011556541
329,CCS,1.723138108051758,0.3885705700818023,0.7077399287554231
330,CCXI,1.9181379623479096,1.4342586489171971,-2.2421196451717162
331,CDE,1.6312936818074777,0.6148897864925876,-0.10974855601490743
332,CDEV,5.12466288851779,3.6526944150617093,1.9919979430829393
333,CDK,1.174819310543298,0.04867255597285389,0.5535021667295024
334,CDNA,0.41805059816506973,2.4046468044246776,-0.7687847971228833
335,CDNS,1.157920873835048,-0.22351150166091224,-0.5852508286986052
336,CDW,0.9821370448153262,-0.06970020476112336,0.38251789296277333
337,CDXC,1.2475161086248687,1.4995441203618378,1.1890998274461029
338,CDXS,1.328499593817865,1.868115390561889,-0.3855994571569479
339,CE,1.10480969887352,0.012815915405386694,0.7259443914904179
340,CENTA,0.4103331084752493,0.33503150554785244,0.7762745636723934
341,CENX,2.4220879699711944,0.2925629715800311,0.7871758195575834
342,CERN,0.8343144903171957,-0.21999358876944392,-0.07380703643087425
343,CERS,0.9733804142902338,1.5329318564603895,-0.3748948893474553
344,CEVA,0.947991918722899,1.1949439938239594,-0.6672964437972504
345,CF,0.8095184319907373,0.5754801712491999,0.9347326386558688
346,CFFN,0.14014218733860784,0.7650123773369217,0.4663297461105104
347,CFG,1.280622686483133,0.7687596202484371,1.2239723785178898
348,CFR,1.1325249609335,0.7220808615368192,0.9242350893962507
349,CG,1.2844457383180476,0.07039438051384524,0.392483338301939
350,CGNX,1.6507267254931086,0.008229465699957625,-0.4988284998167016
351,CHCO,0.4041177065632956,0.5500879420989253,0.6022410528380056
352,CHCT,0.532785898026712,-0.004093214298555831,-0.09104651138735101
353,CHD,0.5160531198711378,-0.7400997675319321,-0.07081550110556231
354,CHDN,1.0479132163218612,0.5285540053901204,0.13382254034430158
355,CHE,0.5415995373624849,-0.21513852241837492,-0.34792692811324316
356,CHEF,1.9571674366609593,1.269525679680569,0.7787527866510838
357,CHGG,0.975744622324474,1.3785863816520938,-1.4675051411734084
358,CHH,1.3361407902667062,-0.1477734222283163,0.44147177029003254
359,CHRS,0.9070220998515678,1.1121571638262404,-1.1120374965332487
360,CHRW,0.7730341413842527,-0.47418889047801144,0.04861317265287807
361,CHS,0.9138878977896198,1.9459667571039034,2.02728412925637
362,CHTR,1.0655278076677808,-0.7220495342725176,-0.3461742966881296
363,CHUY,1.6560928835913027,1.477198493466557,0.685719890763139
364,CI,0.8434825880053873,-0.3445638147646478,0.4449096615540923
365,CIEN,0.7524960562322063,0.4398019147270473,-0.08851486608887166
366,CIM,0.6327104131032799,0.6265878529354137,1.03544987326205
367,CINF,0.6100451573680932,-0.5959750475696055,0.6739760905140602
368,CIO,1.313157757212077,0.7822545229119486,0.675928694373767
369,CIVB,0.6423654472942252,0.5655774212548911,1.0092606659006889
370,CL,0.66313371391859,-0.44604512748438097,-0.04570194711105154
371,CLDT,1.5983398531042359,0.9044479106321011,1.1576289161163777
372,CLDX,2.311834717487068,4.885588129376595,-1.4978670807266328
373,CLF,1.863381937125544,0.8297527624242356,0.7447276761323989
374,CLFD,0.9180203163623375,0.06224961636276288,0.29200425974475785
375,CLH,1.4926142009072247,0.687822897645183,0.20169647412877625
376,CLNE,1.2597853119997064,5.524608229489613,-0.7992952580766222
377,CLR,2.5340434328585526,1.8991537875083697,1.4097664468418885
378,CLVS,1.2897231338078794,4.472426668750176,-1.4973496240754913
379,CLW,1.0668111567984147,0.7459317225473312,0.013243836184995916
380,CLX,0.28004061202335906,-0.10793438213030347,-0.4754162621516072
381,CMA,1.1006201651355467,0.9105126319892274,1.4211288482508513
382,CMC,1.0725923530636021,-0.3889361958116824,0.9559188144944292
383,CMCO,0.8835271959447065,1.1108080881573776,0.6158665227110455
384,CMCSA,0.9611458149420828,-0.5192895599927281,0.09686872753113637
385,CME,0.41874378745207375,-0.23130994830163934,0.34872363847900234
386,CMG,1.287211757055032,0.22957267717325172,-0.6606784970971422
387,CMI,1.0001686210813803,-0.15396491780441254,0.3700825643836919
388,CMP,1.4659940566217384,-0.14988898331482267,0.6001731699935278
389,CMPR,1.3267167251321363,0.20211181906583572,0.6753813394874987
390,CMRE,1.1853807490582189,1.246250584642916,0.5129962285553868
391,CMRX,0.8301396837729047,3.6576237155647875,0.48645203245656854
392,CMS,0.29546751112102665,-0.7144412010288155,0.06714048812023307
393,CMTL,1.0969194544069585,1.9769103815246072,1.089943058343633
394,CNA,0.7246491264147601,-0.050659586244203456,0.7322922695267887
395,CNC,0.4750200017608158,0.16809062699436117,0.01439205328492768
397,CNK,2.092934247637579,1.0939323984218134,1.111152775406406
398,CNMD,1.387109473710244,0.6601158587048803,0.18719755745529842
399,CNO,1.1536978531420725,0.30323818804599656,0.6947366069665295
400,CNOB,1.0376355764276584,0.575095702723379,1.038546269346972
401,CNP,0.835492103039357,-0.32290441853291824,0.780124959467035
402,CNS,1.2379744419463916,0.23188743258057523,-0.007164844812606208
403,CNSL,0.9152610795181008,0.6533603002272366,0.8322908943741719
404,CNTY,2.704024012748489,0.6337043378755349,0.7900901089831114
405,CNX,1.2055653838899654,0.8658636510438324,0.3388842407073017
406,CNXN,0.5378400011125868,0.9649820752855417,-0.2029098344347406
407,COF,1.4081989899568397,0.31356077308208674,0.9589007166827865
408,COHR,1.2173662161377037,1.0643775379955893,0.23072579639146104
409,COHU,1.2963055519209767,2.0854966146424427,0.6442975019310089
410,COKE,0.9668082934082124,-0.9048183784089918,0.19456429493690514
411,COLB,0.4077272677382685,1.242418890132377,1.0348344533223106
412,COLL,0.780740936131479,1.0311937575366847,0.4222334427603672
413,COLM,0.7720582307256867,0.3971560104377333,0.2510459463280447
414,COMM,1.45173870185341,0.7522005663382463,0.6318786410284116
415,CONN,1.951603848188307,2.293903886277762,0.8983082794137922
416,COO,0.9197497405637312,-0.37777405414205734,-0.18303320935013667
417,COP,1.249324752292982,1.0414461312772114,1.1215700551926184
418,CORT,0.5935711185116845,1.0987701339146878,-0.7432086646351501
419,COST,0.7422589453036803,-0.7318415006924075,-0.3017816281671243
420,COTY,2.0965644644695223,1.4263642583549307,0.9703745622206679
